,Unnamed: 0,budget,popularity,runtime,vote_average,vote_count,Days,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Foreign,popularity_index
2469,2469,17700000.0,15.976335,91.0,5.5,242.0,33016,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0.2191839292173808
2470,2470,15000000.0,10.484642,110.0,5.3,215.0,29485,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.594049091975458
2471,2471,12000000.0,38.623178,121.0,7.4,2199.0,35152,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.060216385081011736
2472,2472,16000000.0,8.8321,114.0,4.6,96.0,35728,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.1411234101354397
2473,2473,15000000.0,32.758254,96.0,6.7,1020.0,35700,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.4371178109391682
2474,2474,25000000.0,6.091033,139.0,6.4,76.0,35458,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.10707936630527136
2475,2475,16000000.0,9.119797,94.0,5.4,103.0,32718,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.003359049643729927
2476,2476,29584033.76797455,9.423866,109.0,7.2,108.0,33565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.15334603470588
2477,2477,16000000.0,32.257414000000004,100.0,5.3,837.0,36099,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.939088248749645
2478,2478,16000000.0,3.021835,96.0,5.4,43.0,32613,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.060584378304298275
2479,2479,16000000.0,7.6128490000000015,90.0,7.0,127.0,27832,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.17893525685222975
2480,2480,20000000.0,36.764666,113.0,6.9,948.0,36274,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.811624423824496
2481,2481,29584033.76797455,3.199784,99.0,5.7,42.0,33845,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.1838834656427009
2482,2482,20000000.0,9.455596,108.0,5.3,131.0,28511,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.421766702634267
2483,2483,26000000.0,44.301745,125.0,7.6,988.0,30350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03253392534025513
2484,2484,16000000.0,19.890428,100.0,6.8,378.0,32291,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.16163161799174108
2485,2485,16000000.0,0.8305959999999999,97.0,4.6,10.0,34258,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.014089390303325181
2486,2486,29584033.76797455,2.637355,107.0,5.1,36.0,25172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1187643700171743
2487,2487,29584033.76797455,2.25453,112.0,5.5,34.0,32803,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.04790392703130561
2488,2488,16000000.0,8.711782000000001,112.0,6.4,113.0,33404,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0010543436105429922
2489,2489,6500000.0,5.7003330000000005,95.0,6.7,100.0,32410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.14089390303325178
2490,2490,16000000.0,29.253833,116.0,6.8,624.0,27503,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13366700996083916
2491,2491,16000000.0,8.842869,113.0,6.7,90.0,35376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.89599078890349
2492,2492,16000000.0,2.848727,97.0,4.3,48.0,31682,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06762907345596086
2493,2493,16000000.0,13.832464000000002,117.0,6.2,250.0,37483,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.35223475758312944
2494,2494,29584033.76797455,4.4885470000000005,135.0,6.9,21.0,34680,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.029587719636982875
2495,2495,20000000.0,38.802415,101.0,6.5,956.0,37385,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.18548651342802647
2496,2496,16000000.0,9.400404,86.0,4.7,108.0,34160,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.05187370563871522
2497,2497,11000000.0,18.923181,106.0,6.8,615.0,35481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8664975036544985
2498,2498,29584033.76797455,2.397987,96.0,6.3,29.0,35818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04085923187964302
2499,2499,13000000.0,20.39955,161.0,7.2,387.0,35963,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23106534221449976
2500,2500,16000000.0,7.251897,93.0,4.8,91.0,37171,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.12821345176025914
2501,2501,16000000.0,43.217089,93.0,7.7,1717.0,36002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3498367235105397
2502,2502,16000000.0,14.529496,110.0,6.7,172.0,37637,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2423375132171931
2503,2503,16000000.0,20.59148,122.0,6.4,258.0,37802,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3635062698257896
2504,2504,15600000.0,2.244947,91.0,4.2,20.0,33453,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.028178780606650362
2505,2505,29584033.76797455,1.326264,115.0,5.7,16.0,33421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0062117173561990644
2506,2506,29584033.76797455,0.212108,99.0,5.3,3.0,32939,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.045827564779101417
2507,2507,15500000.0,6.630856,93.0,5.5,16.0,34632,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.02254302448532029
2508,2508,15300000.0,18.209570000000006,94.0,6.2,283.0,33220,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.6121080802912484
2509,2509,15500000.0,17.327279,95.0,6.3,317.0,34832,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.480953015294113
2510,2510,15000000.0,29.843818,105.0,6.8,961.0,27040,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10985592175907634
2511,2511,18000000.0,2.186927,103.0,7.1,2414.0,29211,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.4011788192226984
2512,2512,29584033.76797455,12.335827,102.0,5.8,253.0,28133,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.35646157467412704
2513,2513,21000000.0,20.818567,116.0,6.9,421.0,26326,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.929454356876693
2514,2514,15000000.0,58.900647,110.0,6.7,1698.0,27573,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.3923784735046154
2515,2515,17000000.0,45.742254,120.0,7.2,927.0,32825,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.3573678914215614
2516,2516,15000000.0,80.87860500000002,122.0,7.9,3313.0,32443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6678150074916305
2517,2517,15000000.0,54.053576,118.0,7.6,2752.0,36452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.1433027261838165
2518,2518,15000000.0,17.638285999999994,107.0,5.7,559.0,28511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7875969179558775
2519,2519,15000000.0,3.803495,102.0,6.4,52.0,35824,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0448478355886015
2520,2520,15000000.0,17.571533,154.0,7.7,338.0,27424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47622139225239096
2521,2521,16000000.0,4.628525,120.0,6.5,48.0,35995,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.06762907345596086
2522,2522,14000000.0,145.364591,113.0,8.0,5723.0,37982,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0.5666161362338101
2523,2523,29584033.76797455,12.18838,109.0,6.0,102.0,25525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14371178109391686
2524,2524,15000000.0,3.826685,125.0,7.2,67.0,25312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.06827988621516448
2525,2525,15000000.0,21.095489,92.0,5.9,355.0,36281,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5624440540171615
2526,2526,15000000.0,47.455148,100.0,6.0,1401.0,37316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9739235814958576
2527,2527,15000000.0,22.838834,98.0,7.1,410.0,26550,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.371473833693316
2528,2528,15000000.0,27.165222,92.0,6.0,680.0,37594,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9580785406261122
2529,2529,15000000.0,19.113278,103.0,6.8,338.0,35000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47622139225239096
2530,2530,15000000.0,58.553213,92.0,7.1,1444.0,28227,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.145821635791119
2531,2531,15000000.0,2.005111,113.0,6.1,33.0,35392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.04649498800097309
2532,2532,18000000.0,16.418639000000002,115.0,7.0,215.0,30714,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1711251654596303
2533,2533,17000000.0,43.675191,95.0,6.1,1206.0,36965,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.05736668735054413
2534,2534,15000000.0,4.688212,87.0,5.4,268.0,34776,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1845064193675217
2535,2535,15000000.0,9.125594,88.0,5.6,197.0,33320,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2775609889755061
2536,2536,15000000.0,19.786392000000006,183.0,7.8,921.0,24857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.297632846936249
2537,2537,15000000.0,13.581966,97.0,6.7,270.0,31814,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.688833475197768
2538,2538,17000000.0,11.927667,94.0,5.7,280.0,33761,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.647843972832687
2539,2539,35000000.0,30.556135,112.0,5.8,1138.0,37351,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.166527255695767
2540,2540,15000000.0,31.565117,98.0,5.9,584.0,38359,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5279499405558968
2541,2541,15000000.0,21.535126,104.0,6.2,492.0,32179,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.3471463462487821
2542,2542,29584033.76797455,7.921311,118.0,6.9,72.0,30154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0722596493417242
2543,2543,15000000.0,19.284129,104.0,6.6,382.0,31682,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22915861376951785
2544,2544,16000000.0,23.423082,89.0,5.5,431.0,33257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6670856544406848
2545,2545,7000000.0,49.517264,109.0,7.2,1170.0,37197,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07089644035851203
2546,2546,15000000.0,11.375032,106.0,5.8,156.0,32641,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2197944887318728
2547,2547,15000000.0,61.18233100000001,123.0,7.8,3311.0,37994,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.08849803869057693
2548,2548,29584033.76797455,7.314796,86.0,4.7,77.0,33746,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10848830533560387
2549,2549,15000000.0,6.857923,120.0,6.9,155.0,32668,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.21838554970154028
2550,2550,15000000.0,41.286336,216.0,7.8,851.0,19015,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.03384591488943081
2551,2551,15000000.0,12.929525,105.0,5.1,267.0,36078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.781398174499429
2552,2552,15000000.0,42.952942,115.0,7.0,951.0,38003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04148396610186445
2553,2553,15000000.0,19.760383,110.0,6.2,440.0,35910,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.3936287920592208
2554,2554,15000000.0,10.194097,88.0,6.2,230.0,34412,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.338416084155286
2555,2555,13000000.0,11.045592999999998,94.0,4.5,228.0,33463,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.05404624747283408
2556,2556,16000000.0,44.533612,98.0,7.6,1486.0,28063,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2.0936833990741217
2557,2557,15000000.0,10.84158,126.0,6.9,151.0,35468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6680599488435592
2558,2558,15000000.0,49.294864,100.0,7.4,3725.0,36786,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.578595520370508
2559,2559,15000000.0,7.424798,89.0,5.1,221.0,34059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3113755257034865
2560,2560,15000000.0,5.164281,111.0,5.6,72.0,31927,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.018259593325687568
2561,2561,15000000.0,34.759855,100.0,6.5,1197.0,35223,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.686500019308024
2562,2562,15000000.0,7.297757000000002,115.0,6.3,130.0,37898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2054655823523158
2563,2563,14000000.0,3.334804,106.0,6.1,61.0,34426,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.08594528085028359
2564,2564,20000000.0,2.027393,124.0,7.4,88.0,32662,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.2080260717076394
2565,2565,29584033.76797455,13.817269,107.0,6.9,275.0,31556,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.3874582333414424
2566,2566,15000000.0,13.237835,99.0,4.7,295.0,36085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003408796842255548
2567,2567,29584033.76797455,3.890223,90.0,4.3,212.0,32851,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.2986950744304938
2568,2568,15000000.0,19.517239,101.0,6.3,380.0,31213,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.5353968315263568
2569,2569,15000000.0,30.669913,124.0,7.3,1105.0,34676,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.3071265812736717
2570,2570,29584033.76797455,9.681147,103.0,6.1,245.0,36407,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.22677594570879075
2571,2571,11500000.0,15.355589000000002,134.0,7.5,202.0,30303,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.8343867307542228
2572,2572,15000000.0,19.85579,155.0,7.5,796.0,31709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2191846717128812
2573,2573,29584033.76797455,11.689337,94.0,5.5,119.0,30009,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.2362627979616865
2574,2574,15000000.0,3.043589,95.0,6.1,52.0,35035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07326482957729093
2575,2575,15000000.0,17.141376,89.0,5.2,351.0,35188,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6944456465706429
2576,2576,14000000.0,8.885017,97.0,4.4,100.0,32813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.17357317312439105
2577,2577,29584033.76797455,4.115398,90.0,6.4,128.0,33565,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,8.486434738621057
2578,2578,20000000.0,7.679336,92.0,5.0,163.0,35028,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9354693384362712
2579,2579,15000000.0,18.268009,94.0,6.0,421.0,38506,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.1187651125126745
2580,2580,15000000.0,7.809701,117.0,5.9,80.0,36559,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.11271512242660145
2581,2581,15000000.0,9.378688,84.0,5.5,104.0,32025,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.6680614338345598
2582,2582,15000000.0,35.395129,140.0,6.8,1653.0,37378,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08092458458667656
2583,2583,15000000.0,45.317278,108.0,6.0,639.0,37903,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0143275580453837
2584,2584,15000000.0,4.3029410000000015,109.0,5.3,42.0,32432,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2.985687266353644
2585,2585,15000000.0,47.006162,131.0,7.2,1840.0,35756,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.002653678918366658
2586,2586,15000000.0,11.379652,114.0,5.9,173.0,26838,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.2437464522475256
2587,2587,15000000.0,24.612603,97.0,5.8,742.0,37197,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0454327605067282
2588,2588,15000000.0,26.708193,121.0,6.5,541.0,37870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21031927543831547
2589,2589,29584033.76797455,8.710294000000001,87.0,4.6,115.0,33024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008442916334848144
2590,2590,29584033.76797455,1.8001189999999998,85.0,5.9,25.0,35483,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.035223475758312944
2591,2591,15000000.0,0.335195,85.0,6.7,10.0,35246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.014089390303325181
2592,2592,25000000.0,11.782725,87.0,4.4,104.0,32795,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14652965915458185
2593,2593,29584033.76797455,2.711955,121.0,5.1,17.0,34979,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.4194206435157732
2594,2594,15000000.0,16.629173,107.0,7.0,978.0,36629,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0344558685652498
2595,2595,15000000.0,20.05902,111.0,6.7,357.0,36094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.008632995182946036
2596,2596,15000000.0,8.113634,92.0,5.9,97.0,33166,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04753530442998092
2597,2597,29584033.76797455,9.87419,97.0,6.4,126.0,33761,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.3023853698782348
2598,2598,29584033.76797455,2.857936,97.0,5.3,31.0,32424,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04367710994030805
2599,2599,20000000.0,3.138118,125.0,6.3,32.0,34195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.04508604897064057
2600,2600,15000000.0,6.684096,124.0,6.2,64.0,28602,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2.008984925294637
2601,2601,29584033.76797455,0.722911,76.0,2.9,8.0,31821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3531360574503668
2602,2602,15000000.0,17.672021,96.0,5.2,358.0,37240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002096899102060645
2603,2603,15000000.0,3.033471,93.0,4.8,32.0,32149,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.04508604897064057
2604,2604,29584033.76797455,3.313257,96.0,5.4,48.0,32633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6888342176932682
2605,2605,15000000.0,41.089863,132.0,7.5,861.0,27123,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15109634933681534
2606,2606,15000000.0,10.9071,103.0,6.0,211.0,34234,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.615910009367722
2607,2607,15000000.0,49.230089,117.0,7.8,2926.0,31885,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.122555602752946
2608,2608,15000000.0,11.429607,116.0,6.6,243.0,35084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.34237218437080186
2609,2609,15000000.0,6.373316,118.0,6.5,85.0,33629,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03192879150744349
2610,2610,16000000.0,9.717392,100.0,6.7,95.0,35108,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1338492078815892
2611,2611,15000000.0,8.074807,94.0,5.0,37.0,32641,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.05213074412230316
2612,2612,20000000.0,7.034752,94.0,4.7,146.0,33555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2057050984285476
2613,2613,29584033.76797455,7.250379,97.0,6.7,127.0,33418,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.17893525685222975
2614,2614,29584033.76797455,0.116873,98.0,4.7,3.0,31852,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.004226817090997554
2615,2615,29584033.76797455,7.712206,91.0,5.5,44.0,34867,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3837276145616216
2616,2616,15000000.0,25.329493,107.0,7.4,1388.0,35511,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.213902168342176
2617,2617,15.0,5.112809,95.0,5.6,26.0,37428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17357317312439105
2618,2618,15000000.0,13.832376000000002,102.0,5.6,156.0,35705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.2197944887318728
2619,2619,15000000.0,7.446069,89.0,5.0,100.0,36071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14089390303325178
2620,2620,15000000.0,13.568302,106.0,6.0,243.0,37200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.34237218437080186
2621,2621,15000000.0,21.857387,92.0,6.8,350.0,36008,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4931286606163813
2622,2622,15000000.0,0.249245,105.0,4.7,15.0,32751,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02113408545498777
2623,2623,15000000.0,12.163832,121.0,7.0,177.0,34698,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,8.8276841856058
2624,2624,29584033.76797455,8.962245,120.0,6.0,90.0,32444,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.09800123859997112
2625,2625,15000000.0,32.690038,103.0,7.2,886.0,34625,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2483199808746108
2626,2626,25000000.0,8.583217,92.0,6.1,182.0,32305,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.012361065090366007
2627,2627,15000000.0,31.60985,147.0,7.6,1477.0,33052,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2.0810029478011294
2628,2628,29584033.76797455,12.295216,98.0,5.4,87.0,35133,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.12257769563892905
2629,2629,22000000.0,12.4654,98.0,5.8,251.0,36346,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.18276897989662694
2630,2630,15000000.0,30.983397,104.0,6.8,737.0,36461,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0383880653550657
2631,2631,29584033.76797455,1.485324,276.0,7.0,12.0,35324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03556627696381681
2632,2632,15000000.0,11.428903,111.0,6.5,195.0,35490,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.10062224771632096
2633,2633,15000000.0,5.484679,98.0,4.8,27.0,27454,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03804135381897798
2634,2634,29584033.76797455,5.770246,111.0,6.5,12.0,32480,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.016907268363990216
2635,2635,15000000.0,15.175289,112.0,6.3,545.0,35400,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7678717715312222
2636,2636,29584033.76797455,2.414721,100.0,5.5,31.0,38283,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.04367710994030805
2637,2637,29584033.76797455,0.470645,116.0,6.6,23.0,32513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.32741834142670256
2638,2638,92620000.0,32.351527000000004,153.0,8.0,657.0,5897,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9256729429284642
2639,2639,12000000.0,17.493735,84.0,6.5,565.0,34325,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1971238530652692
2640,2640,8000000.0,6.932221000000001,116.0,6.7,85.0,31059,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11975981757826402
2641,2641,15000000.0,8.142166,105.0,6.6,157.0,38268,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2212034277622053
2642,2642,15000000.0,6.329672,98.0,6.5,93.0,33167,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.05108517541730912
2643,2643,29584033.76797455,7.744166000000001,105.0,7.4,100.0,33822,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.2156041726122263
2644,2644,8500000.0,9.029489,98.0,6.0,152.0,35811,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21415873261054272
2645,2645,12000000.0,22.708647,97.0,5.9,386.0,36249,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5438504657083519
2646,2646,15000000.0,2.609057,93.0,5.0,22.0,31267,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0006618452405136554
