,budget,popularity,revenue,runtime,vote_average,vote_count,Days,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Foreign,popularity_index
2054,2000000.0,16.668854,14400000.0,100.0,5.5,224.0,37168,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.33466722437385527
2055,29584033.767974548,6.847133,83769672.29056203,104.0,5.9,140.0,35489,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.579811543097613
2056,22000000.0,48.784734,15447154.0,92.0,6.2,659.0,37910,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9284908209891293
2057,22000000.0,9.088208999999999,12000000.0,121.0,7.4,98.0,24325,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13807602497258675
2058,22000000.0,12.445176,9479718.0,105.0,5.2,192.0,36483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27051629382384346
2059,29584033.767974548,4.61335,83769672.29056203,115.0,6.7,45.0,35138,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0634022563649633
2060,22000000.0,29.230297999999998,15400000.0,116.0,6.5,720.0,37639,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0144361018394128
2061,25000000.0,18.961323,92991835.0,119.0,6.5,501.0,35378,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7058784541965915
2062,29584033.767974548,2.8093779999999997,83769672.29056203,101.0,6.3,46.0,31444,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1510948643458146
2063,21500000.0,12.819447,83769672.29056203,117.0,7.0,239.0,32263,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.33673642824947175
2064,22000000.0,14.866351000000002,24000000.0,106.0,6.0,122.0,37498,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0344625510247534
2065,17000000.0,15.013385999999999,73244881.0,111.0,5.6,546.0,37044,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.7692807105615548
2066,18000000.0,8.700565,70687344.0,136.0,5.5,139.0,26140,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19584252521621998
2067,21000000.0,27.197799,83769672.29056203,81.0,7.1,893.0,32366,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.2581825540869385
2068,9000000.0,20.410354,46.0,90.0,6.9,497.0,35147,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.09359155782320011
2069,21000000.0,10.207065,42000000.0,96.0,5.1,184.0,30070,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2592447815811833
2070,32000000.0,5.683281,40222729.0,106.0,6.3,123.0,33173,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1732995007308997
2071,21000000.0,63.599973,205738714.0,122.0,6.9,4742.0,37185,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6.6811888818368
2072,21000000.0,17.746980999999998,41170784.0,123.0,7.5,356.0,35112,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07634784232231952
2073,29584033.767974548,1.9345240000000001,37000000.0,134.0,7.0,22.0,36512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.950447914518357
2074,21000000.0,34.433521,43928932.0,92.0,6.6,1692.0,33556,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04559887616498365
2075,20000000.0,26.21425,41627431.0,115.0,6.4,497.0,35536,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.014156419210290627
2076,21000000.0,4.781537999999999,17762705.0,104.0,5.1,76.0,32255,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.4084924318558807
2077,17000000.0,10.135589999999999,14899417.0,98.0,6.7,189.0,35994,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.26628947673284586
2078,21000000.0,5.815881,17600000.0,120.0,5.8,65.0,35686,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6670866547105697
2079,21000000.0,8.982335,10011050.0,117.0,6.5,52.0,33533,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.07326482957729093
2080,30000000.0,33.649652,83769672.29056203,127.0,6.6,840.0,36827,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.008085775999164215
2081,29584033.767974548,2.636193,83769672.29056203,102.0,5.5,14.0,32480,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.01972514642465525
2082,21000000.0,13.847872,970816.0,91.0,6.3,276.0,36610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3888671723717749
2083,35000000.0,4.189378,69701637.0,114.0,5.9,41.0,26180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05776650024363323
2084,15000000.0,21.928025,2856712.0,97.0,6.7,475.0,32289,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03361425629331151
2085,18000000.0,68.159596,389925971.0,115.0,7.7,3854.0,25774,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10985443676807558
2086,18000000.0,81.487685,358991681.0,120.0,6.3,2395.0,29952,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.09284906232281773
2087,20000000.0,52.45650500000001,303788635.0,135.0,7.2,1098.0,24470,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7984332487647021
2088,38000000.0,9.662714999999999,29907685.0,90.0,5.0,150.0,34965,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.480957349796949
2089,20000000.0,25.28436,299965036.0,100.0,6.1,613.0,27940,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.398298307994655
2090,20000000.0,8.351385,132675402.0,105.0,5.4,183.0,33712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2578358425508508
2091,19000000.0,18.174804,272742922.0,119.0,8.1,4443.0,29295,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.259916111767377
2092,20000000.0,21.815122,121697323.0,94.0,6.5,728.0,29673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.371472348702315
2093,20000000.0,20.99174,117224271.0,94.0,6.4,428.0,36491,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6030259049823177
2094,20000000.0,19.636044000000002,187884007.0,116.0,5.9,406.0,24682,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3531367999458672
2095,20000000.0,12.25264,149281606.0,91.0,4.9,209.0,35749,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.07979673392159571
2096,13000000.0,49.975409,318000141.0,112.0,7.4,3092.0,37498,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4516299226816067
2097,32000000.0,13.590677,97918663.0,95.0,5.2,221.0,34397,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.7331452545460735
2098,20000000.0,21.657563,100525432.0,97.0,5.0,500.0,37847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03743365314727852
2099,35000000.0,43.057323,131282949.0,108.0,6.7,1414.0,33922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.9922397888901804
2100,18000000.0,16.470895000000002,122195920.0,101.0,5.4,442.0,30954,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13094427896093697
2101,37000000.0,28.703007,113086475.0,109.0,6.3,679.0,34186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9566696015957796
2102,20000000.0,40.903931,177243185.0,115.0,6.7,934.0,36820,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.011572534868959913
2103,20000000.0,22.001407999999998,83769672.29056203,117.0,6.7,383.0,33754,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,30.029967669558584
2104,29584033.767974548,23.139971,83769672.29056203,107.0,6.9,923.0,36293,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.300450724996914
2105,20000000.0,95.9229,187000000.0,134.0,7.9,3674.0,37590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5761026108612106
2106,20000000.0,4.748929,57588485.0,118.0,6.2,116.0,33628,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4.145817923313617
2107,20000000.0,2.986286,60072596.0,121.0,6.1,29.0,36295,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.04085923187964302
2108,20000000.0,47.51363,53000000.0,105.0,7.5,3601.0,29237,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5781931260757723
2109,20000000.0,53.161905000000004,207945075.0,110.0,7.6,2562.0,38548,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.145817923313617
2110,29584033.767974548,7.0509509999999995,83769672.29056203,114.0,5.9,52.0,37114,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.07326482957729093
2111,1800000.0,15.978136,41158757.0,104.0,7.4,422.0,22240,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5945722708003226
2112,20000000.0,42.512296,183936074.0,100.0,6.3,1252.0,38604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8362147674316548
2113,20000000.0,10.098722,48548426.0,83.0,3.6,222.0,34790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0015317682172888683
2114,20000000.0,15.341196,109862682.0,72.0,6.1,290.0,33326,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4085923187964302
2115,20000000.0,29.023184000000004,66787908.0,127.0,7.4,817.0,38023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.151103187781667
2116,20000000.0,19.819893,135680000.0,72.0,5.6,269.0,33684,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42235668546451577
2117,20000000.0,11.62423,67192859.0,89.0,4.6,191.0,34412,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.2691073547935109
2118,20000000.0,22.049787,84146832.0,96.0,5.8,381.0,35146,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.017969876100254575
2119,30000000.0,9.829858999999999,45554533.0,77.0,6.3,143.0,32592,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.16354057392322421
2120,20000000.0,29.295801,41596251.0,123.0,6.7,1261.0,36043,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.776672117249305
2121,20000000.0,14.136476000000002,43967255.0,111.0,6.8,276.0,38206,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.44528568901182436
2122,20000000.0,6.0646379999999995,86865564.0,86.0,3.2,326.0,35132,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1574212781235875
2123,20000000.0,41.503588,88346473.0,128.0,7.8,2686.0,38339,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.61584912473669
2124,20000000.0,20.495749,27640028.0,110.0,5.9,292.0,35735,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.47974342019357025
2125,20000000.0,13.906944000000001,39143839.0,102.0,5.2,283.0,35028,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3471381787982779
2126,20000000.0,2.003047,37672350.0,124.0,6.0,24.0,32046,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.03381453672798043
2127,29584033.767974548,11.349664,83769672.29056203,98.0,5.9,308.0,29463,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.4339532213424155
2128,20000000.0,11.203335000000001,41237648.0,115.0,5.8,129.0,35024,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.1817531349128948
2129,20000000.0,8.265317,35841901.0,98.0,6.1,131.0,25232,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18457101297355985
2130,20000000.0,18.632156,65464324.0,104.0,5.8,481.0,36446,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,32.48569134755929
2131,20000000.0,6.92592,60000000.0,127.0,7.0,114.0,31535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.013520843061963302
2132,20000000.0,17.165039,80547866.0,82.0,4.2,315.0,36433,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.4438157945547431
2133,25000000.0,25.785925,135330182.0,143.0,6.9,1055.0,34993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3697601540784332
2134,19800000.0,20.311684,41296320.0,103.0,6.5,505.0,37917,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7115142103179215
2135,20000000.0,20.975165,50907234.0,104.0,7.0,435.0,35804,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6128884781946453
2136,32000000.0,26.509175,50907422.0,98.0,6.6,660.0,34295,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5531613752713809
2137,20000000.0,26.497025,47241945.0,92.0,5.3,465.0,37302,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.011573277364460295
2138,29584033.767974548,14.211699,83769672.29056203,124.0,6.4,194.0,31024,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.11021825956326295
2139,20000000.0,36.819044,78378744.0,86.0,4.6,793.0,37400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1172886510536866
2140,20000000.0,7.9025360000000004,31678778.0,158.0,6.2,63.0,21516,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0.08876315891094863
2141,20000000.0,30.909699,54586584.0,128.0,7.1,612.0,35803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.046016888376209
2142,20000000.0,16.663797,46069568.0,107.0,5.7,295.0,38444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41563701394809277
2143,35000000.0,27.724913,68349884.0,91.0,5.3,531.0,33579,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,20.092107181763033
2144,19000000.0,17.971883,35387212.0,108.0,6.0,328.0,36876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.021341548167491002
2145,20000000.0,25.041992,67200000.0,108.0,6.3,444.0,31899,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.00017151646058833183
2146,29584033.767974548,7.924428,83769672.29056203,101.0,5.4,167.0,36127,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.23529281806553048
2147,20000000.0,14.857884,45636368.0,113.0,6.3,257.0,36304,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2080238442211382
2148,30000000.0,23.982956,47126295.0,113.0,7.0,628.0,32627,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.8848137110488212
2149,20000000.0,12.458131,83769672.29056203,87.0,4.7,171.0,35476,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.24092857418686056
2150,20000000.0,3.9963919999999997,83769672.29056203,101.0,5.8,63.0,31101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17.95044624740188
2151,20000000.0,30.387753999999997,64822796.0,112.0,6.6,697.0,35531,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13.408313413907347
2152,20000000.0,56.481487,72258126.0,108.0,7.9,3652.0,34090,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.7984354762512031
2153,20000000.0,19.962713,32005248.0,105.0,6.0,368.0,36470,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.5184895631623666
2154,20000000.0,18.666876000000002,65569869.0,109.0,6.3,363.0,35573,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.594050576966459
2155,20000000.0,55.964605000000006,46089287.0,109.0,6.7,1778.0,37498,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.505093595931217
2156,29584033.767974548,5.0348,83769672.29056203,99.0,5.8,143.0,35273,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.2228294554142066
2157,20000000.0,28.019226,51416464.0,98.0,6.0,634.0,35844,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8932673452308163
2158,20000000.0,16.176976,49779728.0,104.0,5.9,525.0,36273,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,42.22917987827374
2159,20000000.0,17.237143,17425000.0,109.0,6.0,593.0,36750,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0024316727637523237
2160,9000000.0,4.34503,27105095.0,100.0,5.3,155.0,34825,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.21838554970154028
2161,29584033.767974548,11.360997,83769672.29056203,119.0,6.5,119.0,29188,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.539990990085598
2162,20000000.0,12.300789,39300000.0,88.0,5.3,124.0,36463,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1747084397612322
2163,20000000.0,15.804814000000002,37597471.0,97.0,5.2,288.0,34993,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1510948643458146
2164,29584033.767974548,9.750557,83769672.29056203,105.0,6.3,148.0,34853,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.20852297648921264
2165,40000000.0,4.100942,28972508.0,89.0,5.1,44.0,36071,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.579810876251023
2166,20000000.0,12.309714999999999,21284514.0,106.0,6.7,175.0,30864,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.24656433030819064
2167,20000000.0,62.933899,83707310.0,96.0,7.1,2181.0,38603,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0728960251552215
2168,20000000.0,16.074397,20211394.0,115.0,6.3,299.0,35728,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.3752234359702469
2169,20000000.0,17.016284,83769672.29056203,108.0,5.8,255.0,31925,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.35927945273479206
2170,806948.0,93.06786600000001,32000000.0,109.0,8.2,2320.0,18108,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2.324861073544815
2171,20000000.0,17.145287,36620508.0,101.0,5.4,220.0,35735,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.559335248745292
2172,20000000.0,27.256849,34077920.0,103.0,6.7,542.0,37707,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5584167584230874
2173,20000000.0,7.878177,83769672.29056203,113.0,5.6,130.0,35238,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.18316207394322734
2174,20000000.0,0.173964,2297493.0,98.0,4.9,7.0,25823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.009862573212327625
2175,20000000.0,14.370110999999998,18432000.0,121.0,6.8,260.0,27158,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13.408251044285317
2176,20000000.0,11.090254,18253415.0,114.0,6.5,52.0,32074,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.5844601529690048
2177,20000000.0,20.827779999999997,22222308.0,124.0,7.1,334.0,35189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47058563613106097
2178,15000000.0,43.644978,56255142.0,148.0,7.8,3045.0,35361,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.290219347362517
2179,20000000.0,8.244324,17807569.0,100.0,5.6,111.0,35014,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0027769331714301345
2180,20000000.0,23.292761,52302796.0,94.0,5.0,432.0,37217,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.6086616611036477
2181,19000000.0,64.181668,25836616.0,108.0,6.9,1603.0,31108,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.017969876100254575
2182,29584033.767974548,9.03154,83769672.29056203,68.0,6.4,88.0,34419,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.12398663466926158
2183,29584033.767974548,4.031585,17519169.0,103.0,6.3,39.0,31030,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0549486221829682
2184,20000000.0,13.658985000000001,100914445.0,99.0,7.2,831.0,34052,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.021765513098209347
2185,35000000.0,6.908351,83769672.29056203,88.0,4.3,20.0,33488,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.011096595253214802
2186,20000000.0,10.446722,73276047.0,128.0,7.3,394.0,35394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.555121977951012
2187,20000000.0,32.243357,60427839.0,124.0,7.2,918.0,33895,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.009037655230654437
2188,20000000.0,9.149089,16605763.0,84.0,5.8,52.0,34258,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07326482957729093
2189,20000000.0,5.596835,17432163.0,101.0,5.3,83.0,33663,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3622524172040618
2190,29584033.767974548,5.214408000000001,83769672.29056203,98.0,5.0,120.0,32753,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,4.489951222821847
2191,20000000.0,10.50098,17436509.0,120.0,7.0,167.0,36087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23529281806553048
2192,20000000.0,3.011205,15473333.0,199.0,6.5,41.0,19813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.05776650024363323
2193,19500000.0,15.012236999999999,34854990.0,111.0,6.2,336.0,38316,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3238869322038034
2194,25000000.0,16.238961,14109284.0,87.0,3.0,240.0,35714,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21507198913626313
2195,20000000.0,15.21229,22942221.0,88.0,5.5,208.0,36176,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2930593183091637
2196,20000000.0,6.397042,13801755.0,97.0,6.5,125.0,31773,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7.414718218360116
2197,20000000.0,19.220789,30426096.0,106.0,6.2,671.0,36841,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.017726337576129153
2198,20000000.0,35.232278,32204030.0,95.0,5.8,715.0,37036,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.298071823135528
2199,40000000.0,9.842771,83769672.29056203,99.0,4.8,139.0,34132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.950443580015524
2200,20000000.0,35.542809000000005,34560577.0,96.0,5.9,861.0,35944,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.208023101725638
2201,29584033.767974548,7.829295,83769672.29056203,98.0,7.0,130.0,30646,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0035275961223167297
2202,20000000.0,3.476925,13391174.0,123.0,6.1,12.0,35028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4540731232588499
2203,30000000.0,5.133744,27674124.0,101.0,6.4,81.0,33607,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.11412406145693395
2204,20000000.0,14.031376999999999,12482775.0,101.0,6.0,289.0,34670,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.17826871466880928
2205,20000000.0,17.227376,12398628.0,96.0,6.1,139.0,33516,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.70000502423005
2206,29584033.767974548,17.98817,83769672.29056203,102.0,6.4,286.0,35735,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.486416176233547
2207,20000000.0,15.66135,17280326.0,108.0,5.7,220.0,35916,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.011827953321091454
2208,20000000.0,19.705311,24145613.0,116.0,6.7,641.0,36477,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.9031299184431439
2209,29584033.767974548,2.645722,83769672.29056203,93.0,4.5,48.0,30485,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.03743365314727852
2210,29584033.767974548,17.662682999999998,83769672.29056203,102.0,6.2,424.0,35492,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5973901488609876
2211,29584033.767974548,2.894154,83769672.29056203,103.0,6.4,62.0,34629,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0873542198806161
2212,20000000.0,29.371987,12639297.0,115.0,5.6,797.0,38444,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1229244071750168
2213,20000000.0,11.352692999999999,10686841.0,96.0,7.3,187.0,31693,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.9193980233304946
2214,20000000.0,7.553773,83769672.29056203,98.0,5.4,62.0,32480,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0873542198806161
2215,20000000.0,30.477114,36606743.0,100.0,6.3,950.0,38304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.338492078815892
2216,20000000.0,9.927017999999999,83769672.29056203,106.0,5.6,105.0,28882,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.3531375424413676
2217,20000000.0,12.379781,83769672.29056203,101.0,6.5,147.0,31430,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.4856774442326263
2218,20000000.0,12.643703,16974459.0,105.0,6.5,297.0,35350,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4184548920087578
2219,21000000.0,15.440465,83769672.29056203,99.0,6.5,284.0,36176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4001386846144351
2220,29584033.767974548,5.886228,9109322.0,88.0,1.9,35.0,34251,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.615878082061205
2221,29584033.767974548,6.925644999999999,12382362.0,83.0,5.4,133.0,34628,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3560974127201744
2222,20000000.0,9.361460000000001,10337477.0,84.0,4.7,78.0,35112,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20827221534376122
2223,20000000.0,6.102663,11341016.0,98.0,6.4,24.0,34118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03381453672798043
