,budget,popularity,revenue,runtime,vote_average,vote_count,Days,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Foreign
201,125000000,45.313196999999995,767820459,149.0,6.5,2704,34879,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
202,103000000,42.400240000000004,500188435,102.0,6.3,978,37742,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
203,110000000,2.871739,407711549,133.0,6.8,3506,33760,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204,125000000,7.255717999999999,626137675,130.0,7.1,2438,36678,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
205,125000000,81.49962099999999,334615000,129.0,7.0,3886,36894,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
206,125000000,47.686442,232713139,106.0,5.6,2233,36294,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,65000000,43.129703000000006,261317921,113.0,7.1,1710,29050,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,160000000,27.220157,61698899,102.0,6.4,510,32424,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,130000000,90.33681,276572938,120.0,6.0,2651,37154,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210,125000000,50.073575,238207122,125.0,4.2,1418,31626,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211,123000000,45.419668,345141403,104.0,6.2,1386,32872,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
212,125000000,41.380094,544272402,124.0,6.2,2392,34158,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
213,125000000,54.931334,546388105,123.0,5.9,1928,32695,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,120000000,25.752118,325756637,130.0,6.2,597,32625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215,130000000,60.810722999999996,289047763,92.0,5.4,2589,35271,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216,120000000,51.328145,609016565,127.0,7.2,5797,37258,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
217,110000000,46.834703999999995,228738393,114.0,5.2,1712,35154,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
218,120000000,62.641286,415484914,123.0,5.9,2341,38603,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219,120000000,33.616115,259175788,106.0,5.2,914,33824,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220,130000000,68.889395,403170142,124.0,6.3,5080,37084,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
221,120000000,27.990284000000003,169956806,78.0,5.4,613,33481,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
222,115000000,67.33766999999999,286140700,109.0,6.4,3439,37518,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223,105000000,27.835435999999998,115772733,119.0,6.3,1570,34174,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,120000000,66.757869,242688965,102.0,5.7,2342,37694,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,120000000,17.060695000000003,93945766,135.0,5.7,354,35602,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226,120000000,11.137655,48668907,121.0,4.9,223,36554,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
227,117000000,44.906918,261930431,109.0,5.9,1547,36369,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228,120000000,67.698004,286168572,124.0,6.4,4800,37399,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
229,113000000,44.108427,850000000,140.0,7.1,4116,34514,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,120000000,43.987061,649398328,142.0,6.4,3992,33416,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,115000000,106.815545,562816256,92.0,7.5,5996,33221,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
232,120000000,15.953444000000001,415440673,126.0,6.3,4053,37503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,115000000,54.035265,924317558,136.0,6.3,4432,32324,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,135000000,64.18332099999999,585178928,98.0,6.8,2399,37378,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
235,97250400,20.344364000000002,132900000,116.0,5.0,471,35485,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
236,115000000,18.714197,77628265,134.0,5.8,341,33446,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
237,115000000,60.467983999999994,164602163,114.0,6.0,1523,38491,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,125000000,143.350376,477200000,101.0,5.8,2636,37883,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
239,105000000,110.153618,716392705,91.0,7.3,5751,37569,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
240,116000000,16.90444,178127760,108.0,5.7,428,31493,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241,135000000,39.873791,245623848,112.0,5.8,963,38547,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,120000000,38.126095,167977596,100.0,4.4,2278,38246,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,110000000,48.780039,574480841,108.0,6.3,2862,35035,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
244,110000000,100.412364,470490832,114.0,6.0,2968,38176,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
245,110000000,42.887121,333011068,119.0,6.0,925,31800,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
246,110000000,23.657284,215294342,165.0,6.8,1099,32730,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
247,110000000,76.840712,362744280,125.0,6.4,2124,34355,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
248,110000000,44.635452,478207520,120.0,6.5,2965,34535,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
249,110000000,103.71838699999999,295238201,119.0,6.2,3829,38106,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,116000000,45.616098,102000000,170.0,7.0,1489,34363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
251,112000000,22.845143,237382724,85.0,4.9,621,36562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
252,120000000,31.703608000000003,227817248,119.0,5.5,1251,36580,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
253,110000000,71.51059599999999,337580051,102.0,6.1,2397,37728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
254,110000000,36.65422,563749323,103.0,5.5,1179,36778,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
255,110000000,19.625972,103951461,76.0,5.7,389,34104,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
256,110000000,86.105615,179246868,121.0,5.9,1998,38463,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,110000000,37.195046000000005,299268508,127.0,6.6,2692,36839,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
258,105000000,32.473628000000005,347434178,105.0,5.5,695,37510,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
259,160000000,23.336875,164508066,121.0,4.1,434,31619,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260,110000000,45.94834,125537191,114.0,6.6,2303,37595,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,110000000,48.933370000000004,383531464,128.0,6.4,2089,35278,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,93000000,138.049577,871368364,178.0,8.0,8705,33268,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,110000000,22.643776000000003,72178895,120.0,5.7,672,34179,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
264,107000000,18.866672,87713825,157.0,6.7,447,33261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265,0,18.251129000000002,0,82.0,4.9,366,33971,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
266,120000000,95.914473,347234916,115.0,6.7,3793,34208,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,130000000,44.490453,211643158,144.0,6.6,1157,34500,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
268,133000000,30.475296999999998,300135367,84.0,5.8,959,32536,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
269,105000000,62.479574,267045765,97.0,6.7,1247,36180,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
270,108000000,167.93287,630161890,141.0,7.6,7268,38302,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
271,126000000,37.68056,162949164,136.0,6.5,1770,34578,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,90000000,1.004579,10372291,104.0,3.7,16,33033,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
273,90000000,52.995628,237202299,118.0,6.1,1485,32711,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
274,103000000,95.301296,457640427,155.0,7.9,5439,32672,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275,102000000,65.948959,358372926,145.0,7.1,2608,33452,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
276,100000000,132.397737,876688482,161.0,7.4,5815,33598,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
277,150000000,88.935165,599045960,144.0,7.3,3855,35060,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,100000000,51.188633,362211740,119.0,5.6,1243,33122,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279,100000000,101.74155,520000000,137.0,7.7,4185,29445,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,80000000,33.691694,214104620,140.0,6.5,1344,36020,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
281,100000000,42.361215,266465037,157.0,7.4,1502,35413,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
282,115000000,38.729418,378882411,141.0,6.8,1116,30554,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283,100000000,40.597856,150166126,106.0,6.2,954,36000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
284,100000000,32.389353,310650585,98.0,5.4,1060,36558,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
285,100000000,24.399642,170432927,107.0,6.1,1383,36421,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
286,100000000,24.507987,242295562,115.0,5.6,543,31262,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
287,100000000,82.121691,425368238,165.0,7.8,10099,37293,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
288,100000000,46.727940999999994,100138851,91.0,6.8,1129,31262,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
289,100000000,51.113717,169327687,78.0,7.2,1490,32894,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
290,100000000,53.73289200000001,312573423,103.0,6.1,2896,37154,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291,100000000,58.849256000000004,347451894,131.0,6.4,1926,34335,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
292,100000000,30.863434,249288105,104.0,4.9,967,35090,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293,100000000,31.586215000000003,100086793,101.0,6.4,572,36127,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
294,100000000,36.711378,268426634,102.0,6.4,1121,37434,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
295,100000000,41.426678,278731369,103.0,6.0,1699,36545,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
296,100000000,20.652943,211989043,121.0,5.5,482,32513,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
297,100000000,52.792678,170877916,143.0,7.3,2281,35083,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
298,100000000,95.00793399999999,392000694,180.0,7.9,6571,37658,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
299,100000000,48.205606,336529144,121.0,5.2,1498,30875,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
300,105000000,58.782359,121214377,129.0,6.7,1560,31765,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301,102000000,73.872343,130482868,172.0,6.6,2977,37233,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302,80000000,37.321847999999996,140073390,97.0,6.5,703,36394,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
303,100000000,32.271938,82102379,104.0,4.2,808,34215,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304,100000000,76.842247,243400000,99.0,5.6,1680,37868,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,140000000,38.924136,109578115,95.0,7.2,948,33611,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
306,100000000,19.38841,68688831,102.0,5.3,381,35994,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
307,90000000,61.025639,206172544,127.0,6.1,1795,37880,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308,105000000,33.507289,133718711,114.0,5.5,783,38366,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
309,84000000,17.815595000000002,0,94.0,3.6,338,34426,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
310,100000000,50.767332,93820758,122.0,6.5,1276,38353,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
311,100000000,12.092241,7103973,95.0,4.4,142,33508,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
312,100000000,30.254021,94882889,115.0,6.4,717,36273,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
313,99000000,34.308098,246233113,88.0,6.5,604,38338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
314,10000000,3.091077,13835130,110.0,7.1,73,31706,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
315,98000000,41.862983,433013274,130.0,6.0,2206,33034,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,100000000,46.160047999999996,193772504,167.0,7.1,1910,33629,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
317,94000000,12.516546,95311434,145.0,7.1,187,36917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
318,85000000,23.230851,149044513,85.0,5.9,601,35266,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
319,90000000,19.224754,102000000,93.0,5.4,334,34173,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
320,92000000,44.455166,172989651,144.0,7.2,1811,33278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
321,0,16.460356,104907746,85.0,5.6,578,37155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
322,90000000,109.528572,263920180,126.0,7.3,3885,31582,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323,100000000,18.325897,288347692,146.0,5.4,426,36349,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
324,95000000,37.054553999999996,76432727,89.0,7.0,858,32641,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
325,95000000,65.22986800000001,877244782,88.0,6.2,2672,37111,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
326,95000000,101.18705200000001,543514353,105.0,6.7,2374,38100,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
327,65000000,29.257137,93525586,136.0,6.6,1065,36198,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,94000000,85.688789,940335536,100.0,7.6,6122,33796,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
329,94000000,123.63033200000001,1118888979,201.0,8.1,8064,33981,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,79000000,106.914973,926287400,179.0,8.0,7487,33633,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,95000000,63.628459,114178613,102.0,5.2,957,38010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,115000000,41.498631,274703340,100.0,5.7,2192,33078,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333,100000000,58.991388,103039258,119.0,5.9,2295,37770,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
334,93000000,1.859364,368780809,92.0,5.7,2077,33115,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335,93000000,138.433168,482860185,105.0,7.0,4347,36783,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
336,90000000,21.436682,162839667,95.0,6.3,572,35517,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
337,92000000,65.40259499999999,304654182,98.0,5.2,3493,37336,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338,145000000,10.660441,25819961,137.0,5.8,106,34109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
339,92000000,77.817571,631442092,115.0,7.4,5152,34321,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
340,98000000,7.029308,10017322,119.0,5.7,136,31080,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,95000000,61.121717000000004,226497209,118.0,6.0,2010,36235,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
342,90000000,104.121555,589390539,98.0,6.9,4412,31638,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
343,90000000,73.575118,497366869,92.0,7.3,3806,32488,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
344,100000000,37.698465,167805466,98.0,6.3,1165,36511,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345,90000000,35.814765,347325802,90.0,6.4,1054,33131,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
346,100000000,15.835672,155464351,130.0,6.3,488,32753,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
347,100000000,46.781182,242988466,90.0,6.5,1747,36098,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
348,90000000,69.457898,886686817,94.0,6.5,2271,36018,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
349,90000000,43.348022,188133322,114.0,7.0,3144,37651,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
350,92000000,40.20395,264105545,98.0,5.6,1232,32857,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
351,90000000,63.429157,289847354,151.0,7.9,4339,35020,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
352,90000000,67.427755,304320254,88.0,7.6,2008,31989,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
353,92000000,43.192048,188072649,107.0,6.5,1667,35694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
354,90000000,47.651083,232617430,158.0,7.2,2434,36916,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
355,90000000,51.881077000000005,366101666,128.0,6.9,2066,30863,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,90000000,57.834787,524028679,128.0,7.0,5766,36195,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
357,100000000,29.608321999999998,94061311,125.0,5.3,621,38624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
358,120000000,51.548589,186053725,95.0,6.7,1224,33069,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
359,0,27.867368,233755553,92.0,5.8,428,38380,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
360,75000000,38.832842,200276000,121.0,6.7,1173,35832,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
361,90000000,40.597344,201596308,113.0,5.5,1048,35629,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
362,88000000,140.849495,243637091,105.0,5.6,2513,38226,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
363,100000000,34.035114,235926552,146.0,6.8,1974,33096,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364,90000000,16.302378,182290266,99.0,5.2,466,33975,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
365,90000000,55.249433999999994,171120329,150.0,7.2,1308,31647,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
366,95000000,28.200874,190213455,112.0,5.6,634,32767,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
367,80000000,18.69984,162944923,128.0,6.2,392,34475,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
368,90000000,40.262260999999995,174578751,106.0,5.9,1648,37518,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
369,95000000,56.81105600000001,156505388,117.0,5.5,1418,33848,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
370,90000000,51.535701,334901337,129.0,6.7,3235,38548,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
371,68000000,20.913852,118063304,116.0,5.9,302,31548,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
372,92000000,27.166757,143049560,126.0,6.8,579,33238,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
373,90000000,16.058284,60874615,114.0,5.7,369,32620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,90000000,46.200041999999996,484635760,96.0,6.5,2166,36661,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
375,100000000,24.939295,93700000,131.0,6.9,963,32536,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
376,90000000,19.836123999999998,0,104.0,5.2,376,31570,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
377,90000000,15.350451000000001,140807547,107.0,5.9,290,31526,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
378,100000000,15.625948999999999,35168966,138.0,6.1,264,33481,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
379,20000000,31.802807,79114085,129.0,6.6,650,26068,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,88000000,24.100863,108539911,144.0,7.3,616,34530,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
381,90000000,3.593349,16178959,110.0,5.4,50,36531,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382,87000000,14.824166,148336445,141.0,6.7,216,33849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
383,92000000,32.079995000000004,494471524,113.0,6.1,950,31220,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
384,90000000,57.739713,429632142,143.0,7.5,3218,32907,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385,100000000,37.272385,384335608,108.0,5.9,1410,35062,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
386,75000000,53.213931,288500217,108.0,7.2,2825,34216,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
387,85000000,36.38795,315156409,124.0,6.2,840,31661,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
388,85000000,60.929352,450717150,116.0,7.2,3783,33257,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
389,75000000,36.605246,132274484,110.0,5.6,924,36811,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,85000000,56.257411,358375603,91.0,6.8,2566,37197,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
391,85000000,29.21998,340487652,107.0,6.6,1449,35431,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
392,85000000,34.773106,208076205,115.0,6.3,1345,36973,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
393,85000000,9.895061,183611771,100.0,5.1,313,32831,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
394,75000000,36.743324,152930623,104.0,5.8,932,36874,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
395,85000000,44.967453000000006,194168700,136.0,6.7,1225,35084,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
396,90000000,41.207568,250649836,132.0,6.7,1240,32144,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
397,85000000,16.479851,219103655,121.0,6.2,360,36195,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
398,85000000,42.069993,311312624,122.0,6.5,1999,35265,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
399,85000000,26.61951,197309027,83.0,6.1,656,35014,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
400,85000000,80.316463,288747895,139.0,6.9,4663,37737,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,68000000,41.273567,96976270,131.0,7.2,999,32988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
402,85000000,24.107835,80916492,104.0,6.4,514,33915,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
403,85000000,32.044191,137298489,130.0,6.1,712,30163,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
404,85000000,16.595874,162242962,145.0,7.3,652,34717,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
405,85000000,8.282876,158468292,104.0,6.1,1705,34896,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
406,0,19.83683,0,97.0,6.7,333,36621,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
407,90000000,36.069611,142940100,178.0,6.9,1147,32136,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
408,85000000,18.827753,78382433,108.0,5.5,427,33318,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
409,0,5.159407,37823676,123.0,7.3,85,25234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
410,85000000,48.126296999999994,183018522,106.0,5.5,1114,37008,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
411,60000000,38.885195,47664559,112.0,7.2,2126,36411,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
412,60000000,29.211254999999998,74208267,136.0,5.4,516,33733,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
