,budget,popularity,runtime,vote_average,vote_count,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Documentary,Foreign,TV Movie,Days
2031,22000000.0,17.772517999999998,108.0,6.0,301,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36099
2032,22000000.0,5.609755000000001,131.0,6.8,61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30353
2033,22000000.0,10.259461,83.0,4.7,225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34595
2034,26000000.0,30.114383,105.0,6.2,551,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37582
2035,29045039.87528628,10.547959,108.0,6.0,160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38520
2036,22000000.0,12.887673,90.0,5.4,154,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32956
2037,22000000.0,13.410919,94.0,6.0,223,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,37148
2038,29045039.87528628,3.7078900000000004,142.0,6.3,112,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32368
2039,22000000.0,21.865021,104.0,6.4,480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33150
2040,30000000.0,9.448516999999999,106.0,5.4,201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33173
2041,22000000.0,39.006187,106.0,5.7,1309,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38430
2042,22000000.0,6.404571,98.0,5.3,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,33012
2043,22000000.0,35.737655,100.0,6.4,875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37630
2044,22000000.0,4.365196,95.0,6.1,77,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,32851
2045,22000000.0,14.925633,106.0,6.2,239,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34265
2046,22000000.0,14.725467000000002,104.0,4.2,305,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30101
2047,29045039.87528628,0.809588,104.0,3.6,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33166
2048,29045039.87528628,0.816883,107.0,4.9,8,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,21594
2049,70000000.0,8.792053999999998,77.0,3.8,48,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,32424
2050,25000000.0,25.002715,96.0,5.2,559,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38275
2051,29045039.87528628,7.588597,114.0,5.9,128,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34271
2052,21000000.0,13.906610999999998,145.0,7.2,277,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,34986
2053,22000000.0,13.960945,116.0,7.2,212,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,34690
2054,2000000.0,16.668854,100.0,5.5,224,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,37168
2055,29045039.87528628,6.847133,104.0,5.9,140,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35489
2056,22000000.0,48.784734,92.0,6.2,659,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,37910
2057,22000000.0,9.088208999999999,121.0,7.4,98,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24325
2058,22000000.0,12.445176,105.0,5.2,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36483
2059,29045039.87528628,4.61335,115.0,6.7,45,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35138
2060,22000000.0,29.230297999999998,116.0,6.5,720,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37639
2061,25000000.0,18.961323,119.0,6.5,501,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35378
2062,29045039.87528628,2.8093779999999997,101.0,6.3,46,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31444
2063,21500000.0,12.819447,117.0,7.0,239,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,32263
2064,22000000.0,14.866351000000002,106.0,6.0,122,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,37498
2065,17000000.0,15.013385999999999,111.0,5.6,546,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,37044
2066,18000000.0,8.700565,136.0,5.5,139,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26140
2067,21000000.0,27.197799,81.0,7.1,893,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,32366
2068,9000000.0,20.410354,90.0,6.9,497,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35147
2069,21000000.0,10.207065,96.0,5.1,184,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30070
2070,32000000.0,5.683281,106.0,6.3,123,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33173
2071,21000000.0,63.599973,122.0,6.9,4742,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,37185
2072,21000000.0,17.746980999999998,123.0,7.5,356,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35112
2073,29045039.87528628,1.9345240000000001,134.0,7.0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36512
2074,21000000.0,34.433521,92.0,6.6,1692,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33556
2075,20000000.0,26.21425,115.0,6.4,497,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35536
2076,21000000.0,4.781537999999999,104.0,5.1,76,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32255
2077,17000000.0,10.135589999999999,98.0,6.7,189,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35994
2078,21000000.0,5.815881,120.0,5.8,65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35686
2079,21000000.0,8.982335,117.0,6.5,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33533
2080,30000000.0,33.649652,127.0,6.6,840,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36827
2081,29045039.87528628,2.636193,102.0,5.5,14,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32480
2082,21000000.0,13.847872,91.0,6.3,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36610
2083,35000000.0,4.189378,114.0,5.9,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26180
2084,15000000.0,21.928025,97.0,6.7,475,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32289
2085,18000000.0,68.159596,115.0,7.7,3854,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25774
2086,18000000.0,81.487685,120.0,6.3,2395,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,29952
2087,20000000.0,52.45650500000001,135.0,7.2,1098,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24470
2088,38000000.0,9.662714999999999,90.0,5.0,150,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34965
2089,20000000.0,25.28436,100.0,6.1,613,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27940
2090,20000000.0,8.351385,105.0,5.4,183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33712
2091,19000000.0,18.174804,119.0,8.1,4443,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29295
2092,20000000.0,21.815122,94.0,6.5,728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,29673
2093,20000000.0,20.99174,94.0,6.4,428,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,36491
2094,20000000.0,19.636044000000002,116.0,5.9,406,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,24682
2095,20000000.0,12.25264,91.0,4.9,209,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35749
2096,13000000.0,49.975409,112.0,7.4,3092,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37498
2097,32000000.0,13.590677,95.0,5.2,221,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,34397
2098,20000000.0,21.657563,97.0,5.0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37847
2099,35000000.0,43.057323,108.0,6.7,1414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,33922
2100,18000000.0,16.470895000000002,101.0,5.4,442,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30954
2101,37000000.0,28.703007,109.0,6.3,679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34186
2102,20000000.0,40.903931,115.0,6.7,934,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36820
2103,20000000.0,22.001407999999998,117.0,6.7,383,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33754
2104,29045039.87528628,23.139971,107.0,6.9,923,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,36293
2105,20000000.0,95.9229,134.0,7.9,3674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37590
2106,20000000.0,4.748929,118.0,6.2,116,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,33628
2107,20000000.0,2.986286,121.0,6.1,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36295
2108,20000000.0,47.51363,105.0,7.5,3601,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29237
2109,20000000.0,53.161905000000004,110.0,7.6,2562,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38548
2110,29045039.87528628,7.0509509999999995,114.0,5.9,52,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37114
2111,1800000.0,15.978136,104.0,7.4,422,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22240
2112,20000000.0,42.512296,100.0,6.3,1252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38604
2113,20000000.0,10.098722,83.0,3.6,222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34790
2114,20000000.0,15.341196,72.0,6.1,290,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33326
2115,20000000.0,29.023184000000004,127.0,7.4,817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38023
2116,20000000.0,19.819893,72.0,5.6,269,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33684
2117,20000000.0,11.62423,89.0,4.6,191,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,34412
2118,20000000.0,22.049787,96.0,5.8,381,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,35146
2119,30000000.0,9.829858999999999,77.0,6.3,143,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32592
2120,20000000.0,29.295801,123.0,6.7,1261,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,36043
2121,20000000.0,14.136476000000002,111.0,6.8,276,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38206
2122,20000000.0,6.0646379999999995,86.0,3.2,326,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35132
2123,20000000.0,41.503588,128.0,7.8,2686,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,38339
2124,20000000.0,20.495749,110.0,5.9,292,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35735
2125,20000000.0,13.906944000000001,102.0,5.2,283,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,35028
2126,20000000.0,2.003047,124.0,6.0,24,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32046
2127,29045039.87528628,11.349664,98.0,5.9,308,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,29463
2128,20000000.0,11.203335000000001,115.0,5.8,129,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,35024
2129,20000000.0,8.265317,98.0,6.1,131,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25232
2130,20000000.0,18.632156,104.0,5.8,481,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36446
2131,20000000.0,6.92592,127.0,7.0,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31535
2132,20000000.0,17.165039,82.0,4.2,315,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,36433
2133,25000000.0,25.785925,143.0,6.9,1055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34993
2134,19800000.0,20.311684,103.0,6.5,505,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37917
2135,20000000.0,20.975165,104.0,7.0,435,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35804
2136,32000000.0,26.509175,98.0,6.6,660,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,34295
2137,20000000.0,26.497025,92.0,5.3,465,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37302
2138,29045039.87528628,14.211699,124.0,6.4,194,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31024
2139,20000000.0,36.819044,86.0,4.6,793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37400
2140,20000000.0,7.9025360000000004,158.0,6.2,63,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,21516
2141,20000000.0,30.909699,128.0,7.1,612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35803
2142,20000000.0,16.663797,107.0,5.7,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38444
2143,35000000.0,27.724913,91.0,5.3,531,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,33579
2144,19000000.0,17.971883,108.0,6.0,328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36876
2145,20000000.0,25.041992,108.0,6.3,444,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31899
2146,29045039.87528628,7.924428,101.0,5.4,167,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,36127
2147,20000000.0,14.857884,113.0,6.3,257,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36304
2148,30000000.0,23.982956,113.0,7.0,628,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,32627
2149,20000000.0,12.458131,87.0,4.7,171,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,35476
2150,20000000.0,3.9963919999999997,101.0,5.8,63,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31101
2151,20000000.0,30.387753999999997,112.0,6.6,697,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35531
2152,20000000.0,56.481487,108.0,7.9,3652,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34090
2153,20000000.0,19.962713,105.0,6.0,368,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36470
2154,20000000.0,18.666876000000002,109.0,6.3,363,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35573
2155,20000000.0,55.964605000000006,109.0,6.7,1778,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37498
2156,29045039.87528628,5.0348,99.0,5.8,143,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,35273
2157,20000000.0,28.019226,98.0,6.0,634,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,35844
2158,20000000.0,16.176976,104.0,5.9,525,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36273
2159,20000000.0,17.237143,109.0,6.0,593,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36750
2160,9000000.0,4.34503,100.0,5.3,155,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34825
2161,29045039.87528628,11.360997,119.0,6.5,119,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29188
2162,20000000.0,12.300789,88.0,5.3,124,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36463
2163,20000000.0,15.804814000000002,97.0,5.2,288,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34993
2164,29045039.87528628,9.750557,105.0,6.3,148,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34853
2165,40000000.0,4.100942,89.0,5.1,44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36071
2166,20000000.0,12.309714999999999,106.0,6.7,175,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30864
2167,20000000.0,62.933899,96.0,7.1,2181,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38603
2168,20000000.0,16.074397,115.0,6.3,299,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35728
2169,20000000.0,17.016284,108.0,5.8,255,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31925
2170,806948.0,93.06786600000001,109.0,8.2,2320,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18108
2171,20000000.0,17.145287,101.0,5.4,220,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35735
2172,20000000.0,27.256849,103.0,6.7,542,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37707
2173,20000000.0,7.878177,113.0,5.6,130,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35238
2174,20000000.0,0.173964,98.0,4.9,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25823
2175,20000000.0,14.370110999999998,121.0,6.8,260,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27158
2176,20000000.0,11.090254,114.0,6.5,52,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,32074
2177,20000000.0,20.827779999999997,124.0,7.1,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35189
2178,15000000.0,43.644978,148.0,7.8,3045,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35361
2179,20000000.0,8.244324,100.0,5.6,111,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35014
2180,20000000.0,23.292761,94.0,5.0,432,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,37217
2181,19000000.0,64.181668,108.0,6.9,1603,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31108
2182,29045039.87528628,9.03154,68.0,6.4,88,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34419
2183,29045039.87528628,4.031585,103.0,6.3,39,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,31030
2184,20000000.0,13.658985000000001,99.0,7.2,831,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34052
2185,35000000.0,6.908351,88.0,4.3,20,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33488
2186,20000000.0,10.446722,128.0,7.3,394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35394
2187,20000000.0,32.243357,124.0,7.2,918,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33895
2188,20000000.0,9.149089,84.0,5.8,52,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34258
2189,20000000.0,5.596835,101.0,5.3,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33663
2190,29045039.87528628,5.214408000000001,98.0,5.0,120,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,32753
2191,20000000.0,10.50098,120.0,7.0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36087
2192,20000000.0,3.011205,199.0,6.5,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19813
2193,19500000.0,15.012236999999999,111.0,6.2,336,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38316
2194,25000000.0,16.238961,87.0,3.0,240,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35714
2195,20000000.0,15.21229,88.0,5.5,208,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36176
2196,20000000.0,6.397042,97.0,6.5,125,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31773
2197,20000000.0,19.220789,106.0,6.2,671,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36841
2198,20000000.0,35.232278,95.0,5.8,715,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37036
2199,40000000.0,9.842771,99.0,4.8,139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34132
2200,20000000.0,35.542809000000005,96.0,5.9,861,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35944
2201,29045039.87528628,7.829295,98.0,7.0,130,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30646
2202,20000000.0,3.476925,123.0,6.1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35028
2203,30000000.0,5.133744,101.0,6.4,81,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33607
2204,20000000.0,14.031376999999999,101.0,6.0,289,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34670
2205,20000000.0,17.227376,96.0,6.1,139,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33516
2206,29045039.87528628,17.98817,102.0,6.4,286,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35735
2207,20000000.0,15.66135,108.0,5.7,220,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35916
2208,20000000.0,19.705311,116.0,6.7,641,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,36477
2209,29045039.87528628,2.645722,93.0,4.5,48,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30485
2210,29045039.87528628,17.662682999999998,102.0,6.2,424,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35492
2211,29045039.87528628,2.894154,103.0,6.4,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34629
2212,20000000.0,29.371987,115.0,5.6,797,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38444
2213,20000000.0,11.352692999999999,96.0,7.3,187,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31693
2214,20000000.0,7.553773,98.0,5.4,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32480
2215,20000000.0,30.477114,100.0,6.3,950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38304
2216,20000000.0,9.927017999999999,106.0,5.6,105,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28882
2217,20000000.0,12.379781,101.0,6.5,147,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,31430
2218,20000000.0,12.643703,105.0,6.5,297,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35350
2219,21000000.0,15.440465,99.0,6.5,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36176
2220,29045039.87528628,5.886228,88.0,1.9,35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34251
2221,29045039.87528628,6.925644999999999,83.0,5.4,133,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34628
2222,20000000.0,9.361460000000001,84.0,4.7,78,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35112
2223,20000000.0,6.102663,98.0,6.4,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34118
2224,8000000.0,0.7091430000000001,149.0,6.5,15,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,21229
2225,20000000.0,45.742217,148.0,6.5,833,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,38023
2226,29045039.87528628,1.682839,85.0,3.2,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34797
2227,20000000.0,8.237336,110.0,5.9,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37563
2228,20000000.0,2.6053740000000003,83.0,4.1,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35749
2229,12000000.0,29.072964000000002,107.0,5.3,631,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37554
2230,22000000.0,1.3225280000000001,100.0,5.8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33719
2231,29045039.87528628,4.9613059999999995,87.0,4.7,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35504
2232,29045039.87528628,8.628519,160.0,6.7,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,32431
2233,20000000.0,12.232047999999999,106.0,7.0,185,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,38142
